id,name,price,image,brand,category,store,availability,rating,description,link,timestamp
95,Arbitrary Waveform Generator Bluetooth 95,5040.29,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_94,BK Precision,Measurement,Ram,In Stock,4.4,Professional measurement from BK Precision. High quality and reliable performance for all applications.,https://ram-egypt.com/product/95,2025-12-26T16:15:56.284228
96,Power Analyzer Ultra Low Power 96,11097.09,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_95,Keysight,Industrial,Ram,Out of Stock,4.5,Professional industrial from Keysight. High quality and reliable performance for all applications.,https://ram-egypt.com/product/96,2025-12-26T16:15:56.284239
97,Professional Industrial 97,4655.84,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_96,Rigol,Measurement,Ram,In Stock,4.0,Professional measurement from Rigol. High quality and reliable performance for all applications.,https://ram-egypt.com/product/97,2025-12-26T16:15:56.284249
98,Vibration Analyzer Model 98,932.0,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_97,Tektronix,Test Equipment,Ram,Out of Stock,3.9,Professional test equipment from Tektronix. High quality and reliable performance for all applications.,https://ram-egypt.com/product/98,2025-12-26T16:15:56.284259
99,Logic Analyzer Model 99,29705.82,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_98,Agilent,Analysis,Ram,In Stock,4.6,Professional analysis from Agilent. High quality and reliable performance for all applications.,https://ram-egypt.com/product/99,2025-12-26T16:15:56.284268
100,Spectrum Analyzer Series 1 100,11932.78,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_99,Agilent,Professional,Ram,In Stock,3.7,Professional professional from Agilent. High quality and reliable performance for all applications.,https://ram-egypt.com/product/100,2025-12-26T16:15:56.284278
101,Function Generator Model 101,2377.12,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_100,Keysight,Power Supplies,Ram,Limited Stock,4.6,Professional power supplies from Keysight. High quality and reliable performance for all applications.,https://ram-egypt.com/product/101,2025-12-26T16:15:56.284288
102,Network Analyzer Model 102,13244.95,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_101,Fluke,Test Equipment,Ram,In Stock,4.4,Professional test equipment from Fluke. High quality and reliable performance for all applications.,https://ram-egypt.com/product/102,2025-12-26T16:15:56.284298
103,EMI Tester Compact 103,812.26,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_102,Keysight,Tools,Ram,In Stock,4.1,Professional tools from Keysight. High quality and reliable performance for all applications.,https://ram-egypt.com/product/103,2025-12-26T16:15:56.284308
104,Signal Generator Beta 104,962.55,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_103,Fluke,Tools,Ram,In Stock,4.4,Professional tools from Fluke. High quality and reliable performance for all applications.,https://ram-egypt.com/product/104,2025-12-26T16:15:56.284319
105,Frequency Counter WiFi 105,7896.25,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_104,Generic,Power Supplies,Ram,In Stock,4.3,Professional power supplies from Generic. High quality and reliable performance for all applications.,https://ram-egypt.com/product/105,2025-12-26T16:15:56.284329
106,Vibration Analyzer Model 106,8902.34,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_105,Fluke,Laboratory,Ram,In Stock,4.7,Professional laboratory from Fluke. High quality and reliable performance for all applications.,https://ram-egypt.com/product/106,2025-12-26T16:15:56.284340
107,LCR Meter Low Power 107,5550.43,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_106,HP,Power Supplies,Ram,In Stock,5.0,Professional power supplies from HP. High quality and reliable performance for all applications.,https://ram-egypt.com/product/107,2025-12-26T16:15:56.284350
108,Power Supply Package 108,2103.13,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_107,BK Precision,Test Equipment,Ram,In Stock,4.7,Professional test equipment from BK Precision. High quality and reliable performance for all applications.,https://ram-egypt.com/product/108,2025-12-26T16:15:56.284361
109,Signal Generator Version 4.0 109,9294.14,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_108,Generic,Calibration,Ram,In Stock,4.4,Professional calibration from Generic. High quality and reliable performance for all applications.,https://ram-egypt.com/product/109,2025-12-26T16:15:56.284370
110,EMI Tester Model 110,724.48,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_109,Rigol,Components,Ram,In Stock,4.9,Professional components from Rigol. High quality and reliable performance for all applications.,https://ram-egypt.com/product/110,2025-12-26T16:15:56.284380
111,Professional Delta 111,850.34,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_110,Keysight,Components,Ram,Out of Stock,4.5,Professional components from Keysight. High quality and reliable performance for all applications.,https://ram-egypt.com/product/111,2025-12-26T16:15:56.284392
112,Digital Multimeter Model 112,6308.61,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_111,Rigol,Calibration,Ram,In Stock,4.9,Professional calibration from Rigol. High quality and reliable performance for all applications.,https://ram-egypt.com/product/112,2025-12-26T16:15:56.284403
113,Oscilloscope Mixed Signal 113,3609.85,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_112,Generic,Power Supplies,Ram,In Stock,4.2,Professional power supplies from Generic. High quality and reliable performance for all applications.,https://ram-egypt.com/product/113,2025-12-26T16:15:56.284415
114,Logic Analyzer Digital 114,8524.27,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_113,Fluke,Industrial,Ram,Out of Stock,3.6,Professional industrial from Fluke. High quality and reliable performance for all applications.,https://ram-egypt.com/product/114,2025-12-26T16:15:56.284426
115,Thermal Camera Ethernet 115,1113.61,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_114,HP,Calibration,Ram,In Stock,3.7,Professional calibration from HP. High quality and reliable performance for all applications.,https://ram-egypt.com/product/115,2025-12-26T16:15:56.284436
116,Spectrum Analyzer Modular 116,10092.52,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_115,Siglent,Professional,Ram,Limited Stock,4.7,Professional professional from Siglent. High quality and reliable performance for all applications.,https://ram-egypt.com/product/116,2025-12-26T16:15:56.284447
117,Power Analyzer Mini 117,3802.86,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_116,Generic,Calibration,Ram,In Stock,3.7,Professional calibration from Generic. High quality and reliable performance for all applications.,https://ram-egypt.com/product/117,2025-12-26T16:15:56.284457
118,Digital Multimeter Set 118,1397.4,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_117,Agilent,Calibration,Ram,Limited Stock,4.9,Professional calibration from Agilent. High quality and reliable performance for all applications.,https://ram-egypt.com/product/118,2025-12-26T16:15:56.284468
119,EMI Tester Starter 119,3896.36,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_118,Rigol,Test Equipment,Ram,Out of Stock,4.8,Professional test equipment from Rigol. High quality and reliable performance for all applications.,https://ram-egypt.com/product/119,2025-12-26T16:15:56.284477
120,DC Load Model 120,5422.18,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_119,Siglent,Calibration,Ram,Limited Stock,4.7,Professional calibration from Siglent. High quality and reliable performance for all applications.,https://ram-egypt.com/product/120,2025-12-26T16:15:56.284486
121,Vibration Analyzer Pro 121,2956.24,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_120,Rigol,Measurement,Ram,Out of Stock,4.6,Professional measurement from Rigol. High quality and reliable performance for all applications.,https://ram-egypt.com/product/121,2025-12-26T16:15:56.284497
122,Vibration Analyzer Ultra Low Power 122,30000.0,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_121,Keysight,Analysis,Ram,Out of Stock,4.1,Professional analysis from Keysight. High quality and reliable performance for all applications.,https://ram-egypt.com/product/122,2025-12-26T16:15:56.284508
123,EMI Tester Model 123,263.11,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_122,Siglent,Components,Ram,In Stock,4.3,Professional components from Siglent. High quality and reliable performance for all applications.,https://ram-egypt.com/product/123,2025-12-26T16:15:56.284518
124,Frequency Counter Alpha 124,13073.61,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_123,Agilent,Test Equipment,Ram,Out of Stock,3.7,Professional test equipment from Agilent. High quality and reliable performance for all applications.,https://ram-egypt.com/product/124,2025-12-26T16:15:56.284528
125,Function Generator Model 125,3045.69,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_124,Tektronix,Power Supplies,Ram,In Stock,4.8,Professional power supplies from Tektronix. High quality and reliable performance for all applications.,https://ram-egypt.com/product/125,2025-12-26T16:15:56.284538
126,EMI Tester Set 126,20047.34,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_125,Generic,Laboratory,Ram,Limited Stock,4.9,Professional laboratory from Generic. High quality and reliable performance for all applications.,https://ram-egypt.com/product/126,2025-12-26T16:15:56.284548
127,Logic Analyzer Max 127,1288.5,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_126,Siglent,Tools,Ram,In Stock,4.9,Professional tools from Siglent. High quality and reliable performance for all applications.,https://ram-egypt.com/product/127,2025-12-26T16:15:56.284559
128,Arbitrary Waveform Generator Model 128,5269.07,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_127,BK Precision,Analysis,Ram,In Stock,3.7,Professional analysis from BK Precision. High quality and reliable performance for all applications.,https://ram-egypt.com/product/128,2025-12-26T16:15:56.284569
129,Digital Multimeter Alpha 129,6776.34,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_128,Rigol,Power Supplies,Ram,Limited Stock,4.1,Professional power supplies from Rigol. High quality and reliable performance for all applications.,https://ram-egypt.com/product/129,2025-12-26T16:15:56.284578
130,Logic Analyzer Premium 130,11796.42,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_129,BK Precision,Measurement,Ram,In Stock,4.9,Professional measurement from BK Precision. High quality and reliable performance for all applications.,https://ram-egypt.com/product/130,2025-12-26T16:15:56.284589
131,Calibration Mixed Signal 131,576.7,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_130,BK Precision,Tools,Ram,Limited Stock,4.4,Professional tools from BK Precision. High quality and reliable performance for all applications.,https://ram-egypt.com/product/131,2025-12-26T16:15:56.284599
132,Logic Analyzer Model 132,8534.61,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_131,Agilent,Analysis,Ram,Limited Stock,3.7,Professional analysis from Agilent. High quality and reliable performance for all applications.,https://ram-egypt.com/product/132,2025-12-26T16:15:56.284609
133,Arbitrary Waveform Generator Smart 133,5359.95,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_132,Siglent,Calibration,Ram,In Stock,4.6,Professional calibration from Siglent. High quality and reliable performance for all applications.,https://ram-egypt.com/product/133,2025-12-26T16:15:56.284620
134,Calibration Plus 134,8860.81,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_133,Generic,Laboratory,Ram,Out of Stock,4.8,Professional laboratory from Generic. High quality and reliable performance for all applications.,https://ram-egypt.com/product/134,2025-12-26T16:15:56.284630
135,Power Supply USB 135,3219.67,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_134,Tektronix,Power Supplies,Ram,In Stock,4.4,Professional power supplies from Tektronix. High quality and reliable performance for all applications.,https://ram-egypt.com/product/135,2025-12-26T16:15:56.284641
136,Arbitrary Waveform Generator Mixed Signal 136,1844.62,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_135,Rigol,Power Supplies,Ram,In Stock,4.0,Professional power supplies from Rigol. High quality and reliable performance for all applications.,https://ram-egypt.com/product/136,2025-12-26T16:15:56.284651
137,Frequency Counter Deluxe 137,36844.65,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_136,Agilent,Professional,Ram,In Stock,3.8,Professional professional from Agilent. High quality and reliable performance for all applications.,https://ram-egypt.com/product/137,2025-12-26T16:15:56.284661
138,Professional Max 138,4484.8,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_137,Agilent,Test Equipment,Ram,In Stock,3.9,Professional test equipment from Agilent. High quality and reliable performance for all applications.,https://ram-egypt.com/product/138,2025-12-26T16:15:56.284672
139,LCR Meter SPI 139,1139.24,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_138,Agilent,Calibration,Ram,In Stock,4.1,Professional calibration from Agilent. High quality and reliable performance for all applications.,https://ram-egypt.com/product/139,2025-12-26T16:15:56.284681
140,Power Supply Commercial 140,5271.42,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_139,Generic,Power Supplies,Ram,In Stock,4.8,Professional power supplies from Generic. High quality and reliable performance for all applications.,https://ram-egypt.com/product/140,2025-12-26T16:15:56.284690
141,Calibration Intelligent 141,307.09,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_140,Rigol,Tools,Ram,In Stock,3.8,Professional tools from Rigol. High quality and reliable performance for all applications.,https://ram-egypt.com/product/141,2025-12-26T16:15:56.284700
142,Function Generator Type A 142,9324.15,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_141,Fluke,Calibration,Ram,Limited Stock,4.5,Professional calibration from Fluke. High quality and reliable performance for all applications.,https://ram-egypt.com/product/142,2025-12-26T16:15:56.284711
